date,comment,recomm,unrecomm,labeled
2018-10-28 16:31,토렌트에서 다운 받으면 꽁자인데 여기는 만원하네 토렌트 다운하러 갑니다잉,6,12,0
2018-10-28 10:19,"이걸 재밋다고하는사람이있다니..야 너희 재미없는 영화 없지? 그냥 막 생각없이 보고 ""와 재밋다 "" ㅇㅈㄹ하는거야?",5,14,1
2018-10-27 22:48,추석대 안시성 관람 했는되 대실망 스토리 부재 몬 잉야기 를 하는건지 모름특히 설현 개발 연기는 도저히 에휴,7,11,1
2018-10-27 22:45,리뷰에 알바들 진짜 많나 보네.... 리뷰 말이 맞긴 맞음. 그냥 액션이 전부임.. 아니 그냥 한국 영화임,9,10,1
2018-10-27 21:06,조인성은 왕같은역할하기엔 좀 가볍네 왕은 묵직해야지,8,11,1
2018-10-27 19:47,중국아 헬조선을 개박살 내버려라,2,15,1
2018-10-27 17:53,"한국영화를 정말로 사랑한다면 범작인 경우엔 명백히 범작이라고 인정해주고 비판할 점은 비판해야 합니다. 불과 10년, 15년전에 비해서 오늘날의 한국영화들의 퀄리티가 얼마나 떨어져가고 있나요? 무조건 칭찬만 해주다가는 점점 더 못 만든 한국영화들이 계속 화려한 세례를 받으며 등장할 것이고 그런 일이 반복된다면 한국영화의 심각한 위기가 찾아옵니다. 비판할 점은 명백히 비판해야 합니다.",11,7,1
2018-10-27 16:10,아쉽다 정말 명작인데 한국사람들이 한국역사를 사랑해야지 영화도 잘만들었는데 많은 관심을 못받은게 아쉽다.,8,5,1
2018-10-27 14:07,조인성이 아니라 주진모 였으면~~ 더 실감났을텐데조인성 목소리에서~ 에효~~했음,6,8,1
2018-10-27 13:51,아...방금 봤는데 캐스팅만 제대로했음... 음 음,3,8,1
2018-10-27 5:23,저도 극장에서 3번 봤어요 2018년 젤 재밌게 본 영화^^ 다운로드 합니다,7,5,1
2018-10-27 1:10,극장에서 세 번 봤는데 너무 재밌어서 소장하려구여,9,6,1
2018-10-25 21:42,한국도 이제 할리우드 블록버스터 따라간다!,9,5,1
2018-10-24 15:01,여기서 다운받으면 컴이나 핸드폰으로 모두 볼 수 있나요? 영구소장인가요?,10,3,0
2018-10-24 13:55,기대됩니다 추천해요 :D,8,5,1
2018-10-24 13:54,"내용 재밌는지는 개인차가 있을 수 있지, 근데 액션은 진심 대박임",14,5,1
2018-10-24 13:53,극장서 못봐서 아쉬웠는데 드디어 풀렸네요 아싸,8,4,1
2018-10-24 13:26,드디어 나왔군요! 영화관에서도 봤지만 다운로드하러 왔습니다!,9,3,1
2018-10-24 13:22,아깝다 저때 멸망해서 대중국제국 땅이 됐어야 하는데,0,25,1
2018-10-24 12:56,"남주만 사극톤 잘하는 사람 했으면 훨 나았을듯 ,그리고 설현캐릭터+남친은 아예 빼는게 나았음",8,6,1
2018-10-24 11:29,넘 잼나게 봐서 다운로드하러 왔어요! 전 굿다운로더니깐요 ㅎㅎ,8,4,1
2018-10-24 0:41,와...카카오페이지에 입점한거 보고 혹시나...? 해서 왔는데 진짜 떴어ㅜㅜㅜ내일 문화상품권 만원짜리 사서 꼭 다운로드 할겁니다 //,6,3,1
2018-10-24 0:36,"예약구매라 뜬걸 이제야 확인했네요!! 베스트오브베스트 무비셀러가 되기까지 깊은 감명을 느끼게 됩니다!!❤ 안시성, 그 자체를 소재로 무너진 성의 재건을 위해 당군과 맞서 싸움을 통해 잃어버린 한국을 살린 양만춘 장군께 뜨건 박수 드리고 싶더군요^^ 한번보고 두번봐도 자꾸만 보게되어지다보니 영화관에서 보다가 개인휴대용으로 볼 수 있게 되어 영광이라는여 안시성 대박나십쇼~~♡",8,3,1
2018-10-23 22:15,예약구매했어요 받아서 524241번 볼거예요,7,3,1
2018-10-23 21:28,드디어 내일이군 ㅎㅎ영화관 가서 보고 소장각이란 사실을 알았음 ㅎㅎ,13,4,1
2018-10-23 20:38,죄없는 당나라 병사들을 몰살시킨 개만춘 불지옥에서 천벌을 받아라,3,30,1
2018-10-23 20:19,진짜 기다렸는데 ㅠㅠ !!♥,11,4,1
2018-10-23 19:13,안시성 4번봤는데도 왜케재밌냐나오면 티비로 또봐야지ㅋ,10,4,1
2024-02-11 4:51,이거개슬픔ㅜㅜ혼자보셈 눈물콧물질질,0,0,1
2023-10-26 15:09,네이버영화는 보면 안될것 같아요 편집된게 꽤 있는데 이게 왜 그런거지 모르겠네요,0,0,0
2023-01-31 21:08,매년 겨울마다 생각나는 영화,1,0,1
2022-05-08 13:51,"고맙습니다^^ 10년 전 영화이지만 가족이랑 같이 다시보기 좋은 영화에요^^ 웃음,감동 최고!!!!! 10년후에 다시 또 볼게요",1,0,1
2020-12-21 15:11,전 오래전 화정 cgv 에서 보았는데 전 눈물이 나서 엉엉 울었답니다다시 보려고 했더니 안보이더군요 전 어디에서 나오나 늘 그생각이 나서 이제야 찾았네요 감사하구요 고맙습니다,1,0,1
2020-03-23 10:02,저는 오래전에 본 영화인데 다시보고싶어서 열었더니막혔다네요 제가 인터넷 삭제를 당해서 그런가요 내입으로 분명히 이야기했는데 바로 삭제되버렸네요,0,0,1
2022-09-04 13:45,사랑에 대한 감정의 차를 느끼게 해주는 영화. 사랑이 욕구만이 아니라 서로에 대한 배려와 공감을 가져야 한다는 것.,0,0,1
2020-09-02 23:19,19금 개그영화,0,2,1
2020-06-06 21:32,스트리밍 자막 싱크 안맞아요...고쳐줘요...,0,0,0
2020-06-02 15:22,스트리밍 시 자막 싱크 안맞습니다...다운받아서 보니 정상적으로 됨,0,0,0
2020-04-24 18:06,난 왜 제대로 뜨지..전 정상적으로 되네요,0,0,0
2020-03-25 4:02,영어자막 뭐에여.....ㅠㅠㅠ 환불해주세여,0,0,0
2019-12-18 12:53,헐 영어자막 . . 내돈 .ㅜ.ㅜ딛운받지마세요,1,0,0
2019-09-29 0:50,자막이없잔아.....장난하냐 ㅡㅡㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2,0,0
2019-05-19 3:16,처음에는 좋았지만 갈수록 사랑이 아니라 성에만 집착하는 것 같아 안타까운 영화. 마지막 장면은 잊지 못할 장면이긴 함.,0,0,1
2018-10-27 1:23,자막이 안뜨네요 ㅋㅋㅋ 볼쥰비 다하고 틀었는데 갑분싸;,5,0,0
2018-07-23 23:43,자막을 누가 달앗는지 진짜 ㅈ 같음 ㅅ 발ㅋㅋ 저급한 단어만 써서 집중도 안되고 의역도 ㅈ 같이 함 ㅋ 차라리 자막 없이 보는게 훨씬 나음,0,0,0
2018-07-15 19:44,ㅋㅋㅋㅋㅋㅋㅋ구매했는데 왜 줄리아 로버츠랑 남편둘이대화나눌때줄리아만존댓말을사용하는지요ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,8,1,0
2018-07-05 23:35,왜 영어자막이 나오는거죠?받아놓은게 보다가 만료돼서 다시받았는데 전엔 한글자막이었는데 이번엔 영어네요. 이거 환불안되나요?,3,0,0
2018-03-08 0:48,말도안돼..아예 노자막....!!!!후..기분좋게 영화보려고 셋팅 다해놓구 이런 어이없는상황 ㅠㅠㅠㅠㅠㅠㅠㅠㅠ..댓 이제본..; 이거 환불안되나ㅋㅋ아나,4,0,0
2018-02-19 14:38,ㅡㅡ자막 와 없나요,1,0,0
2018-02-04 17:13,저는 자막 나왔어요!,0,0,0
2017-12-28 16:32,자막이 없어요......,1,0,0
2017-12-21 21:32,자막 여전히 없나요..?,1,0,0
2017-11-29 1:35,자막이 왜 없는 건가요 ㅋㅋㅋㅋㅋㅋ 진짜 어이가 없어서 ;,5,0,0
2017-11-15 23:23,왜 자막이 없죠?,1,0,0
2017-10-12 2:28,영어자막잇나요..,0,0,0
2017-04-26 14:20,대학때 엄청 재미게 봐는데,1,0,1
2017-04-03 14:06,뽀디 라디오 듣고 보러 왔어요,0,0,1
2024-06-08 18:35,실제로 영화를 보았다면 영화 속 대위를 불쌍하게 느낄 수는 없다.영화 속 대위는 일제강점기 무렵 독립운동가를 도운 사람들의 자백을 받기 위해 죽기 직전까지 폭력을 사용한 사람과 다를 게 없는 사람이다. 언제나 사실과 진실을 감추려고 노력하는 사람들이 있다는 것이 문제이다.,0,0,1
2023-08-24 22:50,대위가 불쌍하게 느껴지네요 하지만 나치는 용서할 수 없어욘 정말 말이 필요없는 2022년 최고의 역작! 눈과 귀를 즐겁게 해욘 잼있어용 왜 역사는 반복될까.,0,1,1
2024-04-11 21:55,아니 자막 수준이 왜 이래 이거,0,0,0
2021-09-08 23:25,사람을 가지고 노는 영화,0,0,1
2020-11-29 17:15,재생이 안됩니다...네이버 영화 왜 그러죠.. 바로 직전 대여한 라이프도 그러고,0,0,0
2020-02-29 19:03,자막이랑 화면 싱크가 안맞아요ㅡㅡ 껐다 켜도 계속 그래요. 왜 이따구죠,0,0,0
2018-09-28 21:50,이거로 보려고 했는데 자막이 그새3끼라고 해서 거른다ㅋㅋㅋㅋㅋㅋ 걍 불법다운 하고말지,3,3,0
2018-07-20 13:27,돈 주고 보려니까 번역이 박ㅈㅎ인거냐ㅜㅜㅠㅜㅠㅜㅠ,3,0,0
2013-11-11 5:39,막판에 재생이 안되요 ㅠㅠ,0,0,0
2013-09-14 14:15,유료서비스인데 번역이 이렇게 개판이어서야.. 받지 마세요.,5,5,0
2023-08-28 6:34,마지막 사일런트 러브 ost는정말너무좋아요,0,0,1
2023-08-12 22:17,아래 덧글 중 번역이 이상하다해서 고민했으나 영화감상에 큰 문제가 없었습니다.,1,0,0
2020-03-14 2:05,번역이 정말 형편없네요. JLPT N2급 정도가 만든 거 같습니다.,0,0,0
2019-08-29 0:14,다 좋은데 자막이 너무 작음. 자체자막이라 키우지도 못하고ㅋㅋ 자막좀 크게 만들어주세요,0,0,0
2017-12-09 15:32,개인적으로 너무 좋아하는 작품.기타노 타케시 최고의 영화라고 생각합니다.,9,0,1
2021-10-06 22:15,신용선 성우님의 하쿠 꿀보이스랑 치히로 성우님... 연기력... 보고싶어서 넷플 번역 볼 수 있는데 결제해요 ㅎㅎㅎ 벌써 좋네요,0,0,1
2022-11-03 4:06,"시리즈온에서 해당 패키지에 대한 설명을 헷갈리게 써놓은것 같아서 구매 후 댓글 남깁니다. 구매하실 분들은 제 댓글 참고하세요! (22년 11월 기준)　 ■ 해당 패키지(20,000캐시) 구매하면 1,2,3,4편 다 볼 수 있음　 ■ 1~3편 각각 더빙판, 자막판 있음　 ■ 4편은 더빙판, 자막판, 부가영상, 코멘터리 영상 있음　 ※ '토이스토리4(세트:1~4편)'라고 써있는건 4편 자막판임(1~4편 합친 영상 아님)　 ■ 1~4편 합치면 총 10개의 영상(시리즈온 - MY 보관함에서 개별 다운로드 가능)　 ■ 영어 자막 있음(시리즈온 플레이어 - 퀵메뉴 - 자막설정에서 한국어 또는 영어 설정 가능)",17,0,0
2021-06-05 20:57,"직접 사봤습니다 구성품 : 1~4편 한글 더빙,영어음성(한글자막) 다있고요 4편은 부가영상이랑 코멘터리도 있습니다 (각각 따로 들어오니 구매하고 바로틀면 4편나옵니다 MY 들어가서 보세요) 참고로 4편 영어음성은 토이 스토리 4 (세트: 1~4편) 이게 영어음성입니다 1~4편 모두 한영자막 둘다 지원합니다 꼭사세요 최고입니다 참고로 네이버 멤버쉽 가입하면 5000원에 볼 수 있습니다",12,0,0
2023-09-13 18:21,멤버십으로 못 보는거같은데,0,0,0
2022-07-26 16:34,"구매했는데, 한글자막이네요! 설명이 잘못되어 있어요~",1,0,0
2021-06-05 21:08,설명에는 자판만 영어자막이라고 되어 있는데 또 구입한 사람들은 한글 자막 나온다고 하고 뭐가 맞는 말이야.,0,0,0
2021-06-05 15:56,1.2.3.4. 다 있는건가요ㅡ,0,0,0
2021-06-01 17:34,토이스토리5 기원해봅니다.,0,0,0
2021-05-28 14:03,"구매 후 해야할 일1. MY 페이지에 들어간다. 2. 토이스토리 1~4, 추가 영상을 각각 다운한다. 3. 1~4편 패키지 소장 완료. 하나의 영상 안에 1~4편이 연속으로 들어있는 제품 아닙니다. 각각 다운로드 해주셔야 합니다. 저도 잠시 헷갈렸네요",9,0,0
2021-05-26 22:41,말뜻이 잘 이해가 안가서요... 세트 1~4편이 무슨 뜻인가요??? 4편 들어있는 패키지인줄 알았더니... 4편만 있는거 같은데.... 1~4편 편집본인라는 뜻인가요??? 토이스토리4는 구매가가 7천원대이던데.... 이건 할인가도 18천원대이고...,5,0,0
2021-02-21 12:55,그래서 영어자막이 있다는거에요 없다는거에요? 저거 미리보기에는 한글자막만 있는데 저 패키지 1~4안에 영어자막 다있나요?,0,0,0
2021-02-19 16:38,아뇨 한글 자막있습니다ㅎ,3,0,0
2021-02-19 16:34,영어자막만있나요?,0,0,0
2021-02-15 10:09,1~3편만 자막+더빙 / 4편은 더빙만 있습니다.,6,2,0
2021-02-11 21:15,명작 중 명작,4,0,1
2022-04-12 22:37,"삶의 방향을 잃은 것 같을 때, 좋아하는 일들이 내 멱살을 쥐고 흔드는 느낌을 받을 때, 내가 어떤 사람인지 되돌아 봐야할 때 몇 번이고 다시 보게 되는 영화.",3,0,1
2022-02-04 21:32,오랜만에 웃으며 본 영화. 풋풋한 젊음. 건강한 웃음. 조으다~~,2,0,1
2021-08-09 0:00,나를 잠시 10 년 전으로 보내 버렸다.어려서 했던 친구들과의 재밌는 추억들 어릴 때 밖에 할 수 없는 조건 없는 사랑 그때는 어떤 것도 내 게서 사랑하는 것들을 가져갈 수 없었는데. 지금은 곁에 사랑하는 것들이 없네. 아는 것이 힘이다 는 말이 나이가 들어서 는 아는 것이 나를 제한 한다로 바뀐다.,0,0,1
2020-12-05 1:18,"진짜 이게 8.5점이라고,,,? 제발 돈 아끼세요 와 이건 진짜 아니다...",0,7,1
2019-04-20 14:14,"유튜브는 1,000원인데 여긴1,200원;;",0,0,0
2018-10-09 14:40,황승언의 웃음소리는 특이하다.간간히 빵 터지긴 하나 휴먼 드라마다. 세상은 이치대로 흐른다.,0,0,1
2018-10-05 20:35,족구야ㅜㅜ 몸건강히 잘다녀와,0,0,1
2018-05-27 22:59,"오예~ 1,000원. Good~!!",1,0,0
2018-03-19 0:54,ㅋㅋ문래동 카이스트도 나왔었네요 ㅋㅋㅋㅋ,0,0,1
2017-07-14 11:21,"티비서 우연히 보았는데, 넘나 잼나요 ㅋ",0,0,1
2016-07-22 12:15,2500원짜리 재미있네요^^,0,0,0
2016-03-13 15:36,개그코드가 맞으면 정말 재밌어요 안재홍님의 매력을 흠뻑 느낄수있습니다.ㅎㅎ,1,1,1
2016-02-22 19:32,꿀잼 2500원으로 잠깐이나마 화이팅을 얻었다,1,0,1
2016-01-25 21:00,리뷰좀,0,0,0
2015-11-19 13:50,진짜 최악의 영화중 손꼽힌다.,5,48,1
2015-09-28 19:00,내가 진짜 영화 취향 존중해주지만 네이버영화 평점이 다 개조작인걸 알게해준 최악의 영화!,4,38,1
2015-09-09 22:25,특유의 오글거림이 있긴하지만 선곡도 좋고 영상도 좋음 !,9,2,1
2014-10-24 1:33,"순대입술 까치머리 ㅎ, 근데 독립영환가? 약간 저퀄릿, 난 소소_ 족구를 싫어해서 그런가... ㅠ 뭐 담긴내용 뜻은 나름 괜츈",2,23,1
2024-05-23 18:17,우리아이가 낫베드래요,0,0,1
2023-11-30 17:11,아니 돈 5천원 넘게 줬는데 화질이 왜이리 구려요..,0,0,0
2021-08-01 20:23,다운받지 마세요. 다른 플레이어는 물론이고 심지어 네이버 플레이어로도 다른 컴터에서는 재생 안됩니다.이런 건 다운로드 하기 전에 미리 충분히 경고해야 된다고 생각합니다.,8,0,0
2020-06-30 12:22,"16mm 필름으로 촬영된 것이라, 디지털화 하면서 필름 입자가 좀 거칩니다. (감독의 의도라고 생각하시면 됩니다)",3,0,1
2020-05-12 2:30,이거 화질이 원래 이런가요??,1,0,0
2018-10-01 17:33,정말 최고...말이 필요없다..,4,0,1
2015-09-13 0:15,보다보면 나도 같이 미치는기분이랄까..,6,0,1
2014-12-03 3:36,"어릴 때 봤지만, 정말 재밌게 봤었네요.",3,0,1
2023-07-04 21:48,정말 스토리 전개 보면 뜸금없다니깐..ㅋ,0,0,1
2023-06-26 23:49,GOOD ~ ! [해리포터 20주년 기념: 리턴 투 호그와트(세트 : 해리포터 1~8편 포함 = 9)],0,0,1
2021-01-27 22:29,왓차에서 한달 무료로 감상하세요 저는 7편째 알았답니다 무료가 있는줄 ㅎ,1,0,0
2020-08-16 15:07,대여는 왜막아놨냐,1,0,0
2019-03-07 17:54,"45,000원 어치 구매하였습니다. 혹시나 저같은 분이 계실까 하고 리뷰 남깁니다. usb를 tv연결하여 감상하려고 했는데 ndv파일이라 인코딩이 따로 되는 것도 아니고 tv연결에서 보려면 노트북을 연결하거나 그냥 노트북으로 봐야하는 큰 단점이 있네요. 물론 제가 잘 못본 곳에 공지가 되어있었을 수도 있지만 구매클릭하는 곳에 미리 공지를 해주셨다면 구매하지 않았을 것 같습니다. (덕분에 파일, 인코딩에 대해 공부했네요^^)",5,1,0
2018-11-25 1:46,싱크가 안맞아요... 고쳐주세요....,3,0,0
2018-06-26 19:55,아 싱크 왜케 안맞나요 진짜 돈주고 샀는데 이러면 안되죠수정 부탁드립니다,4,0,0
2018-01-01 18:08,싱크가 신경쓰일정도 심하게 안 맞네요... 고치시고 다시올리시는것이 좋을듯하네요,2,0,0
2017-08-20 23:57,화질도 너무 안좋고 자막이 없어요. 사람들이 자막 온오프 설정도 못해서 안보인다고 하는거겠어요?,2,2,0
2017-05-17 21:40,안녕하세요. N스토어입니다. 확인결과 현재 해당 상품은 자막이 정상 제공되는 것으로 확인됩니다. 자막이 보이지 않을 경우에는 네이버 미디어 플레이어 화면 상단의 퀵메뉴>자막언어 메뉴에서 자막 on/off 설정 및 언어 선택여부를 확인해 주시기 바랍니다. 이용에 지속 문제가 있으신 고객님은 고객센터를 통해 사용기기 환경에 대해 자세한 설명 주시면 빠르게 확인해 드리도록 하겠습니다.,0,0,0
2017-04-20 20:24,자막 안나와요,2,0,0
2017-02-01 10:07,자막싱크가 보기 불편할정도로 느리게 나옵니다 너무 안맞네요 수정할수있는방법이 없나요 다시 수정하셔서 올리셔야 할 것 같아요,1,1,0
2016-11-20 22:28,HD라고해서 샀는데 왜 제공화질에 HD가 없나요???,0,2,0
2016-11-15 2:25,Hd버전으로 올려주세요해리포터 패키지로 싸게 올려주세요일편부터 칠편까지 8개 구매시 오십프로 할인은 들어가주길 이벤트 할꺼면 확실히!,3,4,0
2016-07-04 22:57,와 네이버 진짜 실망이네요 샀는데 자막 화면 대사 다 따로 놀아요 이거 환불가능한가요? 아님 어떻게든 고쳐주세요 이게 뭔가요진짜..,1,2,0
2016-01-03 16:51,핸드폰으로 봤는데 전 화질 괜찮고 자막을 읽는데 불편한점은 없었어요!,2,0,0
2015-12-28 17:18,이거 다운로드왜안되나요...,0,0,0
2015-04-19 20:31,와 진심 네이버 실망이네 아얘 파일이 안나와 재생도 안돼고,1,2,0
2015-02-04 23:24,3500원? 지금은 4500원ㅜㅠ,0,0,0
2015-01-17 21:32,자막이 안나와요ㅠㅠ,1,0,0
2015-01-04 21:56,왜 자막이 안나오죠,2,0,0
2014-02-01 13:36,뭐야 자막왜안나와요,2,1,0
2014-01-22 14:22,화질봐ㅋㅋㅋㅋㅋㅋㅋㅋ;3500원 버렸다,0,0,0
2013-12-04 22:30,도대체 네이버는 고화질수준이 뭐지 소비자들을 주머니로본다니깐 가격에비해 화질은 돈갈취 수준,6,0,0
2013-09-23 10:54,이거 더빙판 아닌가요? 아님 영문에 자막판인가요?,1,1,0
2013-08-07 22:17,왜 해리포터만 HD지원 안됨? 짜증;; 겁나후져,1,0,0
2013-05-25 0:02,사고나니깐이벤트ㅎㅎ..ㄴ아랫분들만ㄹ씀처럼자막이따로있지않고같이있어서살짝흐려요그래도다음플레이어나윈도우플레이어보다는좋은것같기도..다만파일을넣어서가지고다닐려면속성들어가거나파일변환해야한다는게..,0,0,0
2013-02-16 22:00,불법다운로드 싫어서 3500원 결제해서 다운받았는데 후회막심;;; 고화질 주제에 864x480가 말이되나...게다가 해상도도 후지고 avi파일이 아니라 자기네들 ndv파일 확장자고;; 난 네이버미디어플레이어 쓰기 싫은데 강제성 쩌네요,5,0,0
2012-10-31 2:25,자막이 아주 불편하게 되어있어요. 자막 싱크가 따로 되어있는게 아니라 화면에 붙어(?)있는 형태라서 글씨가 선명하지가 않고 흐리멍텅해요.. 자막조정 글씨 사이즈 조정같은게 안되서 불편하네요... 화면을 아주 작게 해놓고보면 글씨가 선명하네요 ㅋㅋㅋ 일부러 정식으로 다운받아서 보는데 불법으로 다운받아보는거보다 더 불편해...,1,0,0
2012-10-06 22:02,결제 했는데 다운하는 방법을 모리겠어요 어떻게 다운해요?,0,0,0
2012-08-09 17:32,저가 해리포터와 죽음의성물1부를 주문결제를 했는데 다시 주문결제를 하라네요,0,0,0
2012-06-30 10:50,흠...먼이따구가....,0,0,1
2021-12-13 19:12,최고화질로 다운받아도 재생할수 없는 기기라 뜨고 영화 다운받아보려면 화질 낮춰서봐야하네 ㅡㅡ 그냥 토렌트 쓰는게 나음,0,4,0
2020-09-25 0:49,자막 퀄리티 정말 별로네요 자막 싱크도 미묘하게 느려서 신경쓰이고 번역도 엉망입니다. 느낌을 전혀 못살렸어요. 토렌트에 돌아다니는 아마추어 자막이 훨씬 나아보이네요 5천원이나 내고 보는데 너무 아깝습니다. 이런식이면 네이버에서는영화 다시는 안볼듯합니다.,2,3,0
2020-09-18 17:59,안녕하세요. 네이버 시리즈on입니다. 확인결과 현재 해당 상품은 자막이 정상 제공되는 것으로 확인됩니다. 자막이 보이지 않을 경우 네이버 미디어 플레이어 화면 상단의 퀵메뉴>자막언어 메뉴에서 자막 on/off 설정 및 언어 선택여부를 확인해 주시기 바랍니다. 모바일 환경의 경우 영상 종료 후 재실행해보아 주시기 바랍니다. 이용에 지속 문제가 있으신 고객님은 고객센터를 통해 사용기기 환경에 대해 자세한 설명 주시면 빠르게 확인해 드리도록 하겠습니다.,3,2,0
2020-09-18 15:04,자막 있는 거임 없는 거임...? 네이버 보고 있다면 정답을 알려줘,2,1,0
2018-12-28 19:26,다른 사람들 댓글 보고알않음 자막 없는걸ㅋㅋㅋ,0,1,0
2017-05-29 2:25,다운받고나니 처음엔 자막이 나오지만 껐다가 다시 재생하면 자막안나와요 추가로 만진것도없고 너무 엉망이네요 pc로 다운받는데 2번이 끝인거같네요 지금 두번째 다운중인데 이것도 똑같이재생해서 안되면 전화드리고 환불해주세요 진짜 이런걸가지고 구매하라고 3500원이나 낸게 아깝고 네이버라는 대기업이 서비스가 엉망이니까 짜증이나네요 다시검수하시고 보완해주세요,1,2,0
2017-05-27 14:12,자막 있긴한데 상태가 왜이래요...? 계속 바르보사를 바보선장이라고 하질않나 한잎이 아니라 한닢이겠지요..아직 중반도 못왔는데 앞뒤 말이 이상해서 자막 계속 거슬리네요ㅠ 검수 좀 해주세요,3,0,0
2017-05-26 15:07,다운 받고 나서 보니까 자막이 없어요 ㅠㅠㅠㅠ,4,1,0
2016-07-16 0:48,다운받고 나서 보니까 자막안나오늗데요 ㅠㅠ,1,1,0
2015-08-21 13:16,"네이버 븅ㅅ 아 ㅡㅡ 쫌 너무하지 않냐????요즘 TV화면이 얼마나 크고, 화질이 얼마나 좋은데 1280x720 으로 8900원 에 팔라 했냐?????????? ㅆ ㅂ 쫌 양심이 있어라 ㅡㅡ 니들은 다운받아서 컴터 화면으로만보냐??? 1280x720 이면 컴터 모니터로 봐도 화질 구려 색꺄!!!!!!!!!!!!",35,0,0
2015-08-07 20:19,"풀 HD로 봐도 부족한 영화인데, 꼴랑 1280x720 팔면서 8900원? 너무했다.",30,1,0
2015-08-20 4:19,"왜 8,900이야...",17,0,0
2024-06-06 2:17,여기서 사지 마세요 다운막고 스트리밍에 집중하려면 제약이라도 없던가 돈만날렸네 ㅅㅂ 유튜브에서 보세요 손해보시지 마시고요~~,0,0,0
2024-05-28 0:59,pc에서 다운 안 되는 거 실화냐... 이럴거면 내가 왜 시리즈온에서 사냐...,0,0,0
2023-12-25 18:00,역시 양xx같은 네이버^^ 구매하면 다운로드라도 되게 해줘야지~^^ 5년 소장?ㅋㅋ 소장 뜻 모르시나요?ㅋㅋ 아 돈날렸네 유튜브가서 구매할걸~^^,0,0,0
2020-06-06 1:31,재개봉 보고왔는데 5년 전이나 지금이나 변함없이 전율이 느껴지는 영화예요 속편 얼른 보고 싶다!,2,0,1
2016-11-09 15:27,앞으로 다큐멘터리가 될 영화입니다...,6,0,1
2016-09-04 18:51,"영업방해하러왔습니다 여러분 이거살바엔 차라리 대여 3500원 구매 4500원인 유투브 https://www.youtube.com/watch?v=QoiCc3SGoQ8 가서 보세요 이거 공감주세요 다른분들도 볼수있게 저는오늘 친구들 세명이랑 모여서 같이봅니다,,",6,3,0
2015-11-14 21:22,블루레이 삽시다. 이 화질은 이 영화에 대한 모독이다.,9,0,0
2015-09-06 17:00,기대에 못미침 평론별점 보고 기대했건만,3,19,1
2015-08-30 19:08,"그냥 못보신분들은 판교, 전주에서 하는 아이맥스 상영회에서 보시는게 나을듯 아니면 블루레이 3만원주고 사던지... 영상미와 사운드가 생명인 영화인데",11,0,1
2015-08-24 15:09,720p라니... 27일부터 판교아이맥스에서 매드맥스 재상영 하네요. 못보신분은 거기서 관람을 도전하시기를,8,0,0
2015-08-19 1:54,마지막에 나오는 장면들은 미공개 영상인가? 까마귀고기가 충격이넴...,1,0,1
2015-08-17 10:39,네이버 시키들은 떼돈벌었으면 어지간히 국민돈좀 글거먹서라,8,2,0
2015-08-16 17:53,집 가출 - 경찰 신고 - 출격 - 너 내 동료가 되라 - 너도 내 동료가 되라 - 지원 신고 - 역주행 - 총장 사망 - 집으로 복귀,0,11,1
2015-08-16 15:40,진짜 재밋다. 후덜덜,3,1,1
2015-08-16 4:33,최근에 상영한 영화라 그렇습니다. 시간이 지나면 가격이 조금씩 내려가요.,4,5,0
2015-08-15 18:59,재미 드럽게 없음...,0,18,1
2015-08-15 18:31,"야 깍아줘!! 5,000원만 받아!!",10,2,0
2015-08-14 21:01,기껏 다운받으니 다음팟으로 못보네 네이버 양아치ㅅㄲ,8,3,0
2015-08-14 9:31,대여는 왜 없어.. 엣지 오브 투머로우도 그렇고..불다 안할라그래도 시스템이 쓰레기네..,7,0,0
2015-08-12 18:33,너무 기대를 해서 그런가......,3,5,1
2015-08-12 14:52,모든영화 한번보고 말건데 구매만 있는영화 대여좀 올려요... 그래야 사죠 그러면 사람들 미친듯이살듯...,7,3,0
2015-08-12 13:58,평생소장 8천원이야..ㅡㅡ아님dvd를 사던 블루레이를 사던지,2,7,0
2015-08-07 22:49,시발 가격보소 영화관도 할인 멕이면 일반 성인 기준 7500원인데 HD화질???? 사스가 정부의개 하류기업 네이버,15,4,0
2023-05-23 1:00,렉이 심해요ㅠㅠ,0,0,0
2021-10-03 22:17,버퍼링진짜심하네요 ㅠㅠ,0,0,0
2021-03-09 1:18,아니 왜 이렇게 버퍼링이 심한건가요? FHD로 보지도 못하고 ;;;,0,0,0
2020-12-19 21:32,대여했는데 모니터 hdcp 미지원으로 동영상이 안뜬다고 하네요?,0,0,0
2019-04-22 16:22,자막 왜이래요? 구글에서 돌린 것 같네요. 채녈CGV만도 못해요. 자막 다시 만들어서 올려주세요.,1,0,0
2017-09-08 3:31,자막이랑 장면이랑 싱크가 안맞아요;,1,1,0
2017-06-08 3:20,안녕하세요. N스토어입니다. 현재 제공되는 파일 재확인결과 영상내 문제가 발견되지 않으며 언급주신 이슈가 재현되지 않고 있습니다. 이용에 문제가 있으신 고객님은 고객센터를 통해 사용기기 환경 및 이용에 불편한 구간에 대해 자세한 설명 주시면 빠르게 확인해 드리도록 하겠습니다.,1,0,0
